compound_id,smiles,addiction_status,compound_name,parent_smiles,inchikey,butina_cluster_id,butina_cluster_type,bbb_MW,bbb_TPSA,bbb_HBD,bbb_HBA,bbb_RotB,bbb_clogP,bbb_rings,bbb_fr_ArRings,bbb_heuristic_score,bbb_permeable_heuristic,bbb_permeable_egg
NEW00052,CC(=O)N[C@H](COC)C(=O)NCC1=CC=CC=C1,1,Lacosamide,COC[C@@H](NC(C)=O)C(=O)NCc1ccccc1,VPPJLAIAVCUEMN-GFCCVEGCSA-N,2639,addictive_only,250.298,67.42999999999999,2,3,6,0.4539000000000007,1,1,5,1,1
NEW00051,CCC(=O)C1(CCN(CC1)C)C2=CC(=CC=C2)O,1,Ketobemidone,CCC(=O)C1(c2cccc(O)c2)CCN(C)CC1,ALFGKMXHOUSVAD-UHFFFAOYSA-N,2640,addictive_only,247.33799999999994,40.54,1,3,3,2.3347000000000007,2,1,5,1,1
NEW00050,CC1=CC(=O)N2CC(=O)N(C3=C(C2(O1)C4=CC=CC=C4)C=C(C=C3)Cl)C,1,Ketazolam,CC1=CC(=O)N2CC(=O)N(C)c3ccc(Cl)cc3C2(c2ccccc2)O1,PWAJCNITSBZRBL-UHFFFAOYSA-N,2641,addictive_only,368.8200000000001,49.85000000000001,0,3,1,3.280100000000002,4,2,5,1,1
NEW00048,CCCCCN1C=C(C2=CC=CC=C21)C(=O)CC3=CC=CC=C3OC,1,JWH-250 (1-Pentyl-3-(2-methoxyphenylacetyl)indole),CCCCCn1cc(C(=O)Cc2ccccc2OC)c2ccccc21,FFLSJIQJQKDDCM-UHFFFAOYSA-N,2642,addictive_only,335.44700000000006,31.23,0,3,8,5.265500000000005,3,3,4,1,0
NEW00047,CCCCCN1C=C(C2=CC=CC=C21)C(=O)CC3=CC=CC=C3Cl,1,JWH-203 (1-Pentyl-3-(2-chlorophenylacetyl)indole),CCCCCn1cc(C(=O)Cc2ccccc2Cl)c2ccccc21,YDINKDBAZJOSLV-UHFFFAOYSA-N,2643,addictive_only,339.8660000000001,22.0,0,2,7,5.910300000000005,3,3,4,1,0
NEW00046,C1COCCN1CCN2C=C(C3=CC=CC=C32)C(=O)C4=CC=CC5=CC=CC=C54,1,JWH-200 (1-[2-(4-Morpholinyl)ethyl]-3-(1 naphthoyl)indole),O=C(c1cccc2ccccc12)c1cn(CCN2CCOCC2)c2ccccc12,SZWYXJHTNGJPKU-UHFFFAOYSA-N,2644,addictive_only,384.47900000000016,34.47,0,4,5,4.357700000000004,5,4,5,1,1
NEW00045,CCCCCN1C=C(C2=CC=CC=C21)C(=O)C3=CC=C(C4=CC=CC=C43)C,1,JWH-122 (1-Pentyl-3-(4-methyl-1-naphthoyl)indole),CCCCCn1cc(C(=O)c2ccc(C)c3ccccc23)c2ccccc21,HUKJQMKQFWYIHS-UHFFFAOYSA-N,2645,addictive_only,355.4810000000001,22.0,0,2,6,6.524120000000006,4,4,4,1,0
NEW00044,CCCCCN1C=C(C2=CC=CC=C21)C(=O)C3=CC=C(C4=CC=CC=C43)OC,1,JWH-081 (1-Pentyl-3-(1-(4-methoxynaphthoyl)indole),CCCCCn1cc(C(=O)c2ccc(OC)c3ccccc23)c2ccccc21,UBMPKJKGUQDHRM-UHFFFAOYSA-N,2646,addictive_only,371.4800000000001,31.23,0,3,7,6.224300000000006,4,4,4,1,0
NEW00040,CCC(=O)C(C1=CC=CC=C1)(C2=CC=CC=C2)C(C)CN(C)C,1,Isomethadone,CCC(=O)C(c1ccccc1)(c1ccccc1)C(C)CN(C)C,IFKPLJWIEQBPGG-UHFFFAOYSA-N,2647,addictive_only,309.4530000000001,20.310000000000002,0,2,7,4.149500000000003,2,2,5,1,1
NEW00038,CC[C@H]1C[C@@H]2C[C@@H]3[C@H]1N(C2)CCC4=C3NC5=C4C=C(C=C5)OC,1,Ibogaine,CC[C@H]1C[C@@H]2C[C@H]3c4[nH]c5ccc(OC)cc5c4CCN(C2)[C@@H]13,HSIBGVUMFOSJPD-CFDPKNGZSA-N,2648,addictive_only,310.44100000000003,28.259999999999998,1,2,2,3.936600000000003,6,2,5,1,1
NEW00037,CCOC(=O)C1(CCN(CC1)C)C2=CC(=CC=C2)O,1,Hydroxypethidine,CCOC(=O)C1(c2cccc(O)c2)CCN(C)CC1,WTJBNMUWRKPFRS-UHFFFAOYSA-N,2649,addictive_only,263.337,49.77,1,4,3,1.9186999999999999,2,1,5,1,1
NEW00036,CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)O)O[C@H]3C(=O)CC4,1,Hydromorphone,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5,WVLOADHCBXTIJK-YNHQPCIGSA-N,2650,addictive_only,285.34299999999996,49.77,1,4,0,1.6302999999999999,5,1,5,1,1
NEW00035,CN1CC[C@]23[C@@H]4[C@H](CC[C@]2([C@H]1CC5=C3C(=C(C=C5)O)O4)O)O,1,Hydromorphinol,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)CC[C@@]3(O)[C@H]1C5,AABLHGPVOULICI-BRJGLHKUSA-N,2651,addictive_only,303.358,73.16000000000001,3,5,0,0.5369999999999999,5,1,4,1,1
NEW00034,CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)OC)O[C@H]3C(=O)CC4,1,Hydrocodone,COc1ccc2c3c1O[C@H]1C(=O)CC[C@H]4[C@@H](C2)N(C)CC[C@]314,LLPOLZWFYMWNKH-CMKMFDCUSA-N,2652,addictive_only,299.37000000000006,38.77,0,4,1,1.9333,5,1,5,1,1
NEW00033,CC(=O)O[C@H]1C=C[C@H]2[C@H]3CC4=C5[C@]2([C@H]1OC5=C(C=C4)OC(=O)C)CCN3C,1,Heroin,CC(=O)Oc1ccc2c3c1O[C@H]1[C@@H](OC(C)=O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341,GVGLGOZIDCSQPN-PVHGPHFFSA-N,2653,addictive_only,369.41700000000014,65.07000000000001,0,6,2,1.9886,5,1,5,1,1
NEW00032,C1COC2(N1CC(=O)NC3=C2C=C(C=C3)Br)C4=CC=CC=C4F,1,Haloxazolam,O=C1CN2CCOC2(c2ccccc2F)c2cc(Br)ccc2N1,XDKCGKQHVBOOHC-UHFFFAOYSA-N,2654,addictive_only,377.213,41.57,1,3,1,3.0736000000000008,4,2,5,1,1
NEW00031,C1C(=O)N(C2=C(C=C(C=C2)Cl)C(=N1)C3=CC=CC=C3)CC(F)(F)F,1,Halazepam,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC(F)(F)F,WYCLKVQLVUQKNZ-UHFFFAOYSA-N,2655,addictive_only,352.743,32.67,0,2,2,4.086300000000002,3,2,5,1,1
NEW00030,CCC1(CCC(=O)NC1=O)C2=CC=CC=C2,1,Glutethimide,CCC1(c2ccccc2)CCC(=O)NC1=O,JMBQKKAJIKAWKF-UHFFFAOYSA-N,2656,addictive_only,217.26799999999992,46.17,1,2,2,1.771,2,1,5,1,1
NEW00029,CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@@H]4[C@@]3(CC[C@@](C4)(C)O)C)C,1,Ganaxolone (3α-hydroxy-3β-methyl-5α-pregnan-20-one),CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@](C)(O)CC[C@]4(C)[C@H]3CC[C@]12C,PGTVWKLGGCQMBR-FLBATMFCSA-N,2657,addictive_only,332.5280000000001,37.3,1,2,1,4.985300000000005,4,0,5,1,1
NEW00027,C(CC(=O)[O-])CO,1,Gamma Hydroxybutyric Acid,O=C([O-])CCCO,SJZRECIVHVDYJC-UHFFFAOYSA-M,2658,addictive_only,103.097,60.36,1,3,3,-1.4912,0,0,4,1,0
NEW00026,CCOC(=O)C1(CCN(CC1)CCOCC2CCCO2)C3=CC=CC=C3,1,Furethidine,CCOC(=O)C1(c2ccccc2)CCN(CCOCC2CCCO2)CC1,NNCOZXNZFLUYGG-UHFFFAOYSA-N,2659,addictive_only,361.4820000000002,48.0,0,5,8,2.778900000000001,3,1,5,1,1
NEW00025,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C)O)CC[C@@H]4[C@@]3(CC5=NON=C5C4)C,1,furazabol (17α-methyl-17β-hydroxyandrostano[2 3-c] furazan),C[C@]12Cc3nonc3C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,RGLLOUBXMOGLDQ-IVEVATEUSA-N,2660,addictive_only,330.4720000000001,59.150000000000006,1,4,0,3.7780000000000036,5,1,5,1,1
NEW00023,CC(C)C1=C(C(=CC=C1)C(C)C)OCOP(=O)(O)O,1,Fospropofol,CC(C)c1cccc(C(C)C)c1OCOP(=O)(O)O,QVNNONOFASOXQV-UHFFFAOYSA-N,2661,addictive_only,288.2799999999999,75.99000000000001,2,3,6,3.379000000000003,1,1,5,1,1
NEW00022,C[C@@]1(CC[C@@H]2[C@@]1(C[C@H]([C@H]3[C@H]2CCC4=CC(=O)C(=C[C@]34C)C=O)O)C)O,1,Formebolone (2-formyl-17α-methyl-11α 17β dihydroxyandrost-1 4-dien-3-one),C[C@]12C=C(C=O)C(=O)C=C1CC[C@@H]1[C@@H]2[C@H](O)C[C@@]2(C)[C@H]1CC[C@]2(C)O,AMVODTGMYSRMNP-GNIMZFFESA-N,2662,addictive_only,344.45100000000014,74.60000000000001,2,4,1,2.585200000000001,4,0,5,1,1
NEW00021,CCN(CC)CCN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3F,1,Flurazepam,CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,SAADBVWGJQAEFS-UHFFFAOYSA-N,2663,addictive_only,387.88600000000014,35.91,0,3,6,4.004900000000003,3,2,5,1,1
NEW00020,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@]2([C@H](C[C@]4([C@H]3CC[C@]4(C)O)C)O)F,1,Fluoxymesterone (9-fluoro-17α-methyl-11β 17β dihydroxyandrost-4-en-3-one),C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,YLRFCQOZQXIBAB-RBZZARIASA-N,2664,addictive_only,336.44700000000006,57.53,2,3,0,3.332200000000002,4,0,5,1,1
NEW00019,CN1C(=O)CN=C(C2=C1C=CC(=C2)[N+](=O)[O-])C3=CC=CC=C3F,1,Flunitrazepam,CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21,PPTYJKAXVCCBDU-UHFFFAOYSA-N,2665,addictive_only,313.28800000000007,75.81,0,4,2,2.5477000000000007,3,2,5,1,1
NEW00017,CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3F,1,Fludiazepam,CN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,ROYOYTLGDLIGBX-UHFFFAOYSA-N,2666,addictive_only,302.73600000000005,32.67,0,2,1,3.292900000000002,3,2,5,1,1
NEW00016,CC1=NN=C2N1C3=C(C=C(C=C3)Br)C(=NC2)C4=CC=CC=C4F,1,Flubromazolam (8-bromo-6-(2-fluorophenyl)-1-methyl 4H-benzo[f][1 2 4]triazolo[4 3-a][1 4]diazepine,Cc1nnc2n1-c1ccc(Br)cc1C(c1ccccc1F)=NC2,VXGSZBZQCBNUIP-UHFFFAOYSA-N,2667,addictive_only,371.2130000000001,43.07,0,4,1,3.8283200000000015,4,3,5,1,1
NEW00015,CC1=NN=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4F,1,Flualprazolam (8-chloro-6-(2-fluorophenyl)-1-methyl-4H benzo[f][1 2 4]triazolo[4 3-a][1 4]diazepine),Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,MPZVLJCMGPYWQQ-UHFFFAOYSA-N,2668,addictive_only,326.76200000000006,43.07,0,4,1,3.7192200000000017,4,3,5,1,1
NEW00014,CCOC(=O)N(C1CCN(CC1)CCC2=CC=CC=C2)C3=CC=CC=C3,1,Fentanyl carbamate (ethyl (1-phenethylpiperidin-4 yl)(phenyl)carbamate),CCOC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,BPXVEPWHWMDYCP-UHFFFAOYSA-N,2669,addictive_only,352.47800000000007,32.78,0,3,6,4.356600000000004,3,2,5,1,1
NEW00012,CC(CC1=CC=CC=C1)NCCC#N,1,Fenproporex,CC(Cc1ccccc1)NCCC#N,IQUFSXIQAFPIMR-UHFFFAOYSA-N,2670,addictive_only,188.27399999999994,35.82,1,2,5,2.1208799999999997,1,1,5,1,1
NEW00011,CC(CC1=CC=CC=C1)NCCN2C=NC3=C2C(=O)N(C(=O)N3C)C,1,Fenetylline,CC(Cc1ccccc1)NCCn1cnc2c1c(=O)n(C)c(=O)n2C,NMCHYWGKBADVMK-UHFFFAOYSA-N,2671,addictive_only,341.415,73.85,1,7,6,0.6544999999999996,3,3,5,1,1
NEW00010,CCNC1C2CCC(C2)C1C3=CC=CC=C3,1,Fencamfamin,CCNC1C2CCC(C2)C1c1ccccc1,IKFBPFGUINLYQI-UHFFFAOYSA-N,2672,addictive_only,215.34000000000003,12.03,1,1,3,3.178200000000002,3,1,5,1,1
NEW00009,CCOC(=O)NC1=C(C=C(C=C1)NCC2=CC=C(C=C2)F)N,1,Ezogabine,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)cc1N,PCOBBVZJEWWZFR-UHFFFAOYSA-N,2673,addictive_only,303.33700000000005,76.38,3,4,5,3.588400000000001,2,2,4,1,1
NEW00007,CCOC(=O)C1(CCN(CC1)CCOCCO)C2=CC=CC=C2,1,Etoxeridine,CCOC(=O)C1(c2ccccc2)CCN(CCOCCO)CC1,KJTKYGFGPQSRRA-UHFFFAOYSA-N,2674,addictive_only,321.4170000000001,59.0,1,5,8,1.5922,2,1,5,1,1
NEW00005,CCC[C@](C)([C@H]1C[C@@]23C=C[C@@]1([C@H]4[C@@]25CCN([C@@H]3CC6=C5C(=C(C=C6)O)O4)C)OC)O,1,Etorphine (except HCl),CCC[C@@](C)(O)[C@H]1C[C@@]23C=C[C@]1(OC)[C@@H]1Oc4c(O)ccc5c4[C@@]12CCN(C)[C@@H]3C5,CAHCBJPUTCKATP-FAWZKKEFSA-N,2675,addictive_only,411.5420000000002,62.160000000000004,2,5,4,3.1636000000000015,7,1,5,1,1
NEW00002,CCC1=CC2=C(S1)N3C(=NN=C3CN=C2C4=CC=CC=C4Cl)C,1,Etizolam (4-(2-chlorophenyl)-2-ethyl-9-methyl-6H thieno[3 2-f][1 2 4]triazolo[4 3-a][1 4]diazepine,CCc1cc2c(s1)-n1c(C)nnc1CN=C2c1ccccc1Cl,VMZUTJCNQWMAGF-UHFFFAOYSA-N,2676,addictive_only,342.855,43.07,0,5,2,4.2040200000000025,4,3,5,1,1
NEW00001,CCOC(=O)[C@@H]([C@H]1CCCCN1)C2=CC=CC=C2.Cl,1,Ethylphenidate (ethyl 2-phenyl-2-(piperidin-2-yl)acetate),CCOC(=O)[C@H](c1ccccc1)[C@H]1CCCCN1,AIVSIRYZIBXTMM-ZIAGYGMSSA-N,2677,addictive_only,247.33799999999997,38.33,1,3,4,2.4754000000000005,2,1,5,1,1
